link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://ulyanovsk.cian.ru/sale/flat/298072585/,2024-03-18 09:55:00,3300000,2,"Ульяновская область, Ульяновск, р-н Ленинский, ул. Юности, 49",54.3582753,48.376982456756224,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,улица Юности,49,5,5,1,40.4,,5.0,,2,1971,1,,1,,,1,2,,10,5
https://ulyanovsk.cian.ru/sale/flat/298974103/,2024-03-19 13:26:00,3480000,2,"Ульяновская область, Ульяновск, просп. Гая, 37",54.260983,48.324359,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,проспект Гая,37,5,9,1,46.0,29.0,4.8,,3,1975,1,,1,,,1,9,3,22,17
https://ulyanovsk.cian.ru/sale/flat/297090510/,2024-03-10 20:14:00,3500000,2,"Ульяновская область, Ульяновск, ул. Карла Маркса, 63",54.32572985,48.37466287337517,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,улица Карла Маркса,63,2,4,1,40.0,22.0,7.5,,,2022,1,1,1,1,,1,5,5,11,10
https://ulyanovsk.cian.ru/sale/flat/292435738/,2024-03-18 06:40:00,3500000,2,"Ульяновская область, Ульяновск, Отрадная ул., 5",54.26540435,48.298936720794174,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,Отрадная улица,5,7,10,1,54.0,39.0,9.0,,3,1997,4,2,1,,,1,4,1,17,8
https://ulyanovsk.cian.ru/sale/flat/284600240/,2024-03-18 12:40:00,3500000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Артема, 6",54.317959450000004,48.36012242269483,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Артёма,6,1,5,1,41.6,28.0,7.0,,3,1972,4,,1,,,,4,2,6,8
https://ulyanovsk.cian.ru/sale/flat/294523450/,2024-03-18 23:12:00,3540000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, Малосаратовская ул., 7",54.30260055,48.37716816113719,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,Малосаратовская улица,7,5,5,1,43.0,,7.0,,3,1971,4,,1,,,1,5,6,16,10
https://ulyanovsk.cian.ru/sale/flat/297330940/,2024-03-18 23:25:00,3450000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Ефремова, 45",54.28817695,48.29193493432771,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Ефремова,45,3,5,1,46.1,,6.0,,2,1970,4,,1,,,1,6,5,18,18
https://ulyanovsk.cian.ru/sale/flat/282803286/,2024-03-18 06:02:00,3500000,2,"Ульяновская область, Ульяновск, р-н Заволжский, просп. Туполева, 20",54.37339395,48.571971334586244,Zavolzhskiy,Ulyanovsk Oblast,Ulyanovsk,проспект Туполева,20,7,9,1,54.0,32.0,9.0,,,1984,4,1,1,,1,1,9,,14,9
https://ulyanovsk.cian.ru/sale/flat/293505806/,2024-02-02 09:41:00,3530000,2,"Ульяновская область, Ульяновск, р-н Заволжский, ул. Димитрова, 10",54.3418944,48.5419208061344,Zavolzhskiy,Ulyanovsk Oblast,Ulyanovsk,улица Димитрова,10,6,9,1,53.0,30.6,7.7,2.7,3,1979,4,2,1,,1,1,5,1,7,5
https://ulyanovsk.cian.ru/sale/flat/295692995/,2024-03-11 16:37:00,3500000,2,"Ульяновская область, Ульяновск, ул. Александра Невского, 2Е",54.284707,48.315763,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Александра Невского,2Е,16,25,1,35.0,11.2,16.0,2.8,2,2018,3,1,1,1,3,1,8,3,18,9
